playerShort,player,club,leagueCountry,birthday,height,weight,position,games,victories,ties,defeats,goals,yellowCards,yellowReds,redCards,skin_colour,name_date,gravity,meanIAT_yellowCards,meanIAT_yellowReds,meanIAT_redCards,meanIAT_gravity,meanExp_yellowCards,meanExp_yellowReds,meanExp_redCards,meanExp_gravity
mikele-leigertwood,Mikele Leigertwood,Reading FC,England,12.11.1982,186.0,72.0,,408.0,151.0,112.0,145.0,26.0,51.0,2.0,2.0,0.5,mikele-leigertwood12.11.1982,179.7593757314404,0.035077672576464984,0.0013183603055961421,0.0020764174813139237,0.14367633667488985,0.03827265245236289,0.00143844052575272,0.0022655438280605343,0.1567628093682633
nicky-shorey,Nicky Shorey,Reading FC,England,19.02.1981,175.0,67.0,Left Fullback,433.0,183.0,103.0,147.0,14.0,25.0,0.0,2.0,0.0,nicky-shorey19.02.1981,87.58904971680302,0.014529109947388255,0.0,0.0019217040219219061,0.07466792423191349,0.01585246496176166,0.0,0.002096738601656024,0.08146890325285605
phil-jagielka,Phil Jagielka,Everton FC,England,17.08.1982,180.0,83.0,Center Back,509.0,241.0,131.0,137.0,27.0,25.0,0.0,2.0,0.25,phil-jagielka17.08.1982,87.58904971680302,0.011543853655772268,0.0,0.000826016899435459,0.037393660048614975,0.012595302552220676,0.0,0.0009012530019760405,0.04079958702626887
robert-green,Robert Green,Queens Park Rangers,England,19.01.1980,188.0,77.0,Goalkeeper,504.0,197.0,119.0,188.0,0.0,4.0,0.0,2.0,0.25,robert-green19.01.1980,66.58904971680302,0.0005872525178916148,0.0,0.0030359217718323077,0.09559498187466012,0.0006407412427391389,0.0,0.004436050706209026,0.13946484034132706
stephen-kelly,Stephen Kelly,Fulham FC,England,06.09.1983,181.0,77.0,Right Fullback,290.0,111.0,70.0,109.0,2.0,22.0,0.0,1.0,0.25,stephen-kelly06.09.1983,53.29452485840151,0.03813312579375506,0.0,0.0031817522114227104,0.13770454946739707,0.04435195593169647,0.0,0.004989345940201149,0.20049116648448595
steven-sidwell,Steven Sidwell,Fulham FC,England,14.12.1982,178.0,70.0,Center Midfielder,399.0,187.0,90.0,122.0,57.0,67.0,2.0,2.0,0.25,steven-sidwell14.12.1982,195.7593757314404,0.06321203021200326,0.005849151176166324,0.0005782905621524254,0.27482947870257396,0.08551060592761357,0.014489063061125332,0.00063096300512797,0.584629306576974
thomas-soerensen,Thomas Sørensen,Stoke City,England,12.06.1976,195.0,89.0,Goalkeeper,511.0,196.0,135.0,180.0,0.0,10.0,0.0,0.0,0.25,thomas-soerensen12.06.1976,10.0,0.009795518994349111,0.0,0.0,0.009795518994349111,0.017032621260125953,0.0,0.0,0.017032621260125953
artur-boruc,Artur Boruc,Southampton FC,England,20.02.1980,193.0,88.0,Goalkeeper,364.0,190.0,84.0,90.0,0.0,24.0,0.0,0.0,0.125,artur-boruc20.02.1980,24.0,0.023543806200016556,0.0,0.0,0.023543806200016556,0.03638911339247921,0.0,0.0,0.03638911339247921
kyle-naughton,Kyle Naughton,Tottenham Hotspur,England,11.11.1988,180.0,73.0,Right Fullback,217.0,97.0,52.0,68.0,8.0,27.0,0.0,0.0,0.75,kyle-naughton11.11.1988,27.0,0.04283508287391588,0.0,0.0,0.04283508287391588,0.06704904334027285,0.0,0.0,0.06704904334027285
tim-krul,Tim Krul,Newcastle United,England,03.04.1988,188.0,74.0,Goalkeeper,180.0,77.0,35.0,68.0,0.0,12.0,0.0,1.0,0.25,tim-krul03.04.1988,43.29452485840151,0.03920403579810121,0.0,0.001814942687370689,0.09600180484459726,0.04513661897909507,0.0,0.0019802531237862447,0.10710769958735096
bobby-zamora,Bobby Zamora,Queens Park Rangers,England,16.01.1981,186.0,75.0,Center Forward,396.0,157.0,86.0,153.0,98.0,35.0,1.0,1.0,0.5,bobby-zamora16.01.1981,99.3796878657202,0.034062127130429845,0.0002677784292842001,0.000167361518302625,0.04815911930800267,0.038569159970931355,0.0002921684936733803,0.0001826053085458627,0.053950148577282475
cameron-jerome,Cameron Jerome,Stoke City,England,14.08.1986,185.0,85.0,Center Forward,380.0,134.0,103.0,143.0,81.0,38.0,1.0,1.0,0.75,cameron-jerome14.08.1986,102.3796878657202,0.030141207318596035,0.004184506013099179,0.0008376658557095489,0.1948006258116243,0.0328865590978014,0.005076923076923077,0.0009139629802090359,0.22945942387722965
dean-whitehead,Dean Whitehead,Stoke City,England,12.01.1982,183.0,80.0,Attacking Midfielder,401.0,151.0,89.0,161.0,20.0,77.0,3.0,0.0,0.125,dean-whitehead12.01.1982,176.2554890219561,0.07303380317705582,0.001743694937246633,0.0,0.13072423441089703,0.08828449765889518,0.0019025159143814128,0.0,0.1512295468102222
gary-cahill,Gary Cahill,Chelsea FC,England,19.12.1985,188.0,71.0,Center Back,360.0,153.0,76.0,131.0,31.0,43.0,0.0,4.0,0.25,gary-cahill19.12.1985,168.17809943360604,0.046376175538039424,0.0,0.0033823046476465553,0.15222379241250145,0.05496764166538154,0.0,0.003114717378616442,0.152441242097389
jason-roberts,Jason Roberts,Reading FC,England,25.01.1978,186.0,89.0,Center Forward,347.0,138.0,82.0,127.0,93.0,39.0,2.0,5.0,0.75,jason-roberts25.01.1978,261.64295030664493,0.03680943950145776,0.003976559820643644,0.004082230641052357,0.2961260376499481,0.04016215391527394,0.0043387568442507605,0.00445405248067141,0.3230980874334264
jon-walters,Jon Walters,Stoke City,England,20.09.1983,183.0,79.0,,362.0,127.0,105.0,130.0,75.0,35.0,0.0,1.0,0.25,jon-walters20.09.1983,66.2945248584015,0.023479347074877855,0.0,0.0002222378800862068,0.030434175937714112,0.030149353192835047,0.0,0.0002424799743411728,0.03773764877751945
richard-wright,Richard Wright,Manchester City,England,05.11.1977,189.0,87.0,,217.0,92.0,53.0,72.0,0.0,1.0,0.0,0.0,0.375,richard-wright05.11.1977,1.0,0.000523541159818468,0.0,0.0,0.000523541159818468,0.0005712268626306475,0.0,0.0,0.0005712268626306475
tom-huddlestone,Tom Huddlestone,Tottenham Hotspur,England,28.12.1986,188.0,80.0,Defensive Midfielder,369.0,162.0,93.0,114.0,21.0,49.0,1.0,4.0,0.5,tom-huddlestone28.12.1986,207.26326244092473,0.03851281993577924,0.00014448902420465456,0.004785375637374331,0.19304931969495864,0.04248009467692157,0.0001576495189215055,0.005598995052807051,0.22291384457060226
tony-hibbert,Tony Hibbert,Everton FC,England,20.02.1981,172.0,70.0,Right Fullback,318.0,140.0,71.0,107.0,0.0,47.0,1.0,2.0,0.0,tony-hibbert20.02.1981,142.67421272412173,0.04802488229194721,0.00045373567184267224,0.006485536274424627,0.2659985771171435,0.05556741679754527,0.0004950632809465612,0.006591809280812639,0.27823420554683304
adam-hlousek,Adam Hloušek,1. FC Nürnberg,Germany,20.12.1988,188.0,76.0,Left Midfielder,131.0,46.0,34.0,51.0,13.0,21.0,0.0,0.0,0.0,adam-hlousek20.12.1988,21.0,0.05848709782212694,0.0,0.0,0.05848709782212694,0.07462398962845042,0.0,0.0,0.07462398962845042
adam-pinter,Ádám Pintér,Real Zaragoza,Spain,12.06.1988,190.0,76.0,Center Back,82.0,28.0,18.0,36.0,1.0,14.0,1.0,1.0,0.0,adam-pinter12.06.1988,78.3796878657202,0.040319427170516335,0.003302621376671179,0.006302142849062106,0.3468097598203089,0.06682438065296434,0.005252654567361999,0.007958550190211678,0.4896683599996886
adam-szalai,Ádám Szalai,1. FSV Mainz 05,Germany,09.12.1987,193.0,87.0,Center Forward,182.0,83.0,40.0,59.0,51.0,18.0,1.0,0.0,0.25,adam-szalai09.12.1987,51.0851630073187,0.03345551258643984,0.0012022434380097179,0.0,0.07323193270747061,0.04139504302262948,0.0011998817585725037,0.0,0.08109332659450898
adan, Adán,Real Madrid,Spain,13.05.1987,190.0,88.0,Goalkeeper,44.0,22.0,6.0,16.0,0.0,1.0,0.0,1.0,0.0,adan13.05.1987,32.29452485840151,0.01144217022169971,0.0,0.0023864102850785296,0.08612374621043478,0.005873578221144872,0.0,0.0037954665260938316,0.1246508997712191
adrian-colunga, Adrián Colunga,Getafe CF,Spain,17.11.1984,171.0,69.0,Center Forward,178.0,53.0,43.0,82.0,39.0,22.0,1.0,0.0,0.25,adrian-colunga17.11.1984,55.0851630073187,0.0567096902091754,0.0007870076472067491,0.0,0.08274796650501706,0.08773387310443424,0.0012516964075415828,0.0,0.12914645278362272
albelda, Albelda,Valencia CF,Spain,01.09.1977,181.0,77.0,Defensive Midfielder,561.0,292.0,139.0,130.0,11.0,197.0,3.0,6.0,0.25,albelda01.09.1977,484.0226381723652,0.112319080401951,0.0005886955978528534,0.0019510029697051509,0.19285188115285662,0.1651603442566134,0.00093629098469787,0.002636986317415267,0.2786609179692421
alexis, Alexis,Getafe CF,Spain,04.08.1985,183.0,80.0,Center Back,255.0,96.0,57.0,102.0,16.0,77.0,7.0,4.0,0.0,alexis04.08.1985,433.7742404848369,0.10226506068802656,0.012855305130562543,0.00507328659661651,0.6863510199531194,0.17196505829133735,0.01736764452841296,0.008068809280255353,0.9990859611656987
almog-cohen,Almog Cohen,1. FC Nürnberg,Germany,01.09.1988,169.0,68.0,Defensive Midfielder,116.0,46.0,27.0,43.0,3.0,27.0,0.0,2.0,0.25,almog-cohen01.09.1988,89.58904971680302,0.09157162645100878,0.0,0.006732563252854419,0.3022639945282219,0.11318579778027801,0.0,0.00671933784800602,0.3234642830967005
andre-santos_2, André Santos,Deportivo La Coruña,Spain,02.03.1989,178.0,72.0,Center Midfielder,139.0,52.0,34.0,53.0,4.0,22.0,1.0,0.0,0.25,andre-santos_202.03.1989,55.0851630073187,0.07257019426927079,0.0007307607369203701,0.002038375930667884,0.16053753860268308,0.11128972502314487,0.0014555538579569996,0.003520285730230481,0.2696126309729575
andre-schuerrle,André Schürrle,Bayer Leverkusen,Germany,06.11.1990,184.0,74.0,Left Winger,262.0,137.0,55.0,70.0,85.0,11.0,0.0,1.0,0.0,andre-schuerrle06.11.1990,42.29452485840151,0.016203892604201374,0.0,0.0004046011570225012,0.028865693570380054,0.017197983283979573,0.0,0.0004038063610580541,0.029834911488091507
angel_4, Ángel,Levante UD,Spain,26.04.1987,172.0,68.0,Center Forward,177.0,64.0,44.0,69.0,43.0,18.0,1.0,0.0,0.5,angel_426.04.1987,51.0851630073187,0.06606091636908362,0.0021081100434996876,0.0003567818608026738,0.14697339960755257,0.1038366410012407,0.003352843873266318,0.000567443753599753,0.2325239097391187
aranzubia, Aranzubía,Deportivo La Coruña,Spain,18.09.1979,184.0,80.0,Goalkeeper,370.0,143.0,90.0,137.0,1.0,36.0,1.0,4.0,0.0,aranzubia18.09.1979,194.26326244092473,0.04801583857961551,0.0006523696546510971,0.0019373401865396215,0.13022773557161968,0.07862797789611638,0.0010375613960221233,0.0030812429336414568,0.2093818993952261
ballesteros, Ballesteros,Levante UD,Spain,04.09.1975,188.0,90.0,Center Back,509.0,188.0,136.0,185.0,10.0,128.0,10.0,5.0,0.25,ballesteros04.09.1975,615.3242543651945,0.07175968568471087,0.00808375906787458,0.0017501473267309533,0.39398220117947885,0.11712972733689517,0.012089765270132497,0.0027835220271527406,0.6042305812920885
barkero, Barkero,Levante UD,Spain,27.04.1979,180.0,71.0,Left Midfielder,283.0,105.0,56.0,122.0,56.0,37.0,1.0,2.0,0.25,barkero27.04.1979,132.67421272412173,0.03979018715986315,0.0021505441522510003,0.004838724342564751,0.26236687021286864,0.06328430797359705,0.003420333206654325,0.007695749714972231,0.4172814204143354
bernd-leno,Bernd Leno,Bayer Leverkusen,Germany,04.03.1992,190.0,79.0,Goalkeeper,208.0,98.0,48.0,62.0,0.0,9.0,0.0,0.0,0.0,bernd-leno04.03.1992,9.0,0.017412146674910457,0.0,0.0,0.017412146674910457,0.02779729115473058,0.0,0.0,0.02779729115473058
bodipo, Bodipo,Deportivo La Coruña,Spain,25.10.1977,181.0,76.0,Center Forward,220.0,67.0,53.0,100.0,41.0,28.0,1.0,3.0,0.375,bodipo25.10.1977,154.96873758252323,0.05895084307486568,0.0017124703434591299,0.0027399525495346074,0.20135371670566143,0.07675159710441998,0.0027235986645580738,0.0043577578632929175,0.3032362646675542
carlos-tevez,Carlos Tévez,Manchester City,England,05.02.1984,171.0,75.0,Left Winger,466.0,283.0,84.0,99.0,178.0,61.0,1.0,4.0,0.5,carlos-tevez05.02.1984,219.26326244092473,0.04442981758933417,0.003035374474112456,0.005178143866612278,0.3069032288076763,0.07089302902386753,0.005063903281519864,0.008811331659434067,0.5141795321980279
castillo_8, Castillo,Athletic Bilbao,Spain,29.03.1986,182.0,71.0,Left Fullback,114.0,50.0,29.0,35.0,1.0,22.0,2.0,1.0,0.0,castillo_829.03.1986,119.4648508730389,0.07289281119989317,0.005604448396775334,0.001868149465591778,0.3167797498634825,0.12141977005695488,0.008913595629462786,0.002971198543154262,0.5093097811070421
charlison-benschop,Charlison Benschop,Stade Brest,France,21.08.1989,191.0,90.0,Attacking Midfielder,152.0,55.0,26.0,71.0,31.0,12.0,1.0,0.0,0.75,charlison-benschop21.08.1989,45.0851630073187,0.034015195864206836,0.000784266665661062,0.0,0.05996278633880939,0.03833322048189851,0.00099039735700412,0.0,0.07110067848039742
chinedu-obasi,Chinedu Obasi,FC Schalke 04,Germany,01.06.1986,188.0,79.0,Right Winger,161.0,70.0,44.0,47.0,33.0,22.0,0.0,1.0,1.0,chinedu-obasi01.06.1986,53.29452485840151,0.04516150786575681,0.0,0.000763329166990297,0.06904953145727759,0.05986928933247343,0.0,0.000761829687982542,0.08371038744091136
christian-lell,Christian Lell,Levante UD,Spain,29.08.1984,180.0,80.0,Right Fullback,318.0,159.0,72.0,87.0,8.0,51.0,3.0,2.0,0.25,christian-lell29.08.1984,212.84453873875913,0.052764027731480596,0.0024548776169886,0.005705562078690186,0.31253690815528956,0.06328659218881864,0.003378573635283701,0.005694354108479679,0.3532693578447671
christian-schulz,Christian Schulz,Hannover 96,Germany,01.04.1983,185.0,80.0,Center Back,425.0,200.0,79.0,146.0,26.0,74.0,3.0,0.0,0.125,christian-schulz01.04.1983,173.2554890219561,0.06103311372633842,0.0006173397828458009,0.0,0.08145790107269446,0.07841145073260822,0.0006161270844647353,0.0,0.098796115755348
christoph-metzelder,Christoph Metzelder,FC Schalke 04,Germany,05.11.1980,194.0,92.0,Center Back,310.0,168.0,54.0,88.0,4.0,30.0,0.0,0.0,0.125,christoph-metzelder05.11.1980,30.0,0.03186151513288747,0.0,0.0,0.03186151513288747,0.040245657897862754,0.0,0.0,0.040245657897862754
dani-abalo, Dani Abalo,Celta Vigo,Spain,29.09.1987,174.0,68.0,Defensive Midfielder,169.0,68.0,50.0,51.0,18.0,22.0,1.0,0.0,0.125,dani-abalo29.09.1987,55.0851630073187,0.06153755859572036,0.0007658252467643313,0.0,0.08687501172003832,0.11362467410437657,0.0012180068561998838,0.0,0.1539226294857815
de-marcos, De Marcos,Athletic Bilbao,Spain,14.04.1989,180.0,76.0,Right Winger,206.0,83.0,53.0,70.0,27.0,38.0,0.0,1.0,0.125,de-marcos14.04.1989,69.2945248584015,0.06458807366970833,0.0,0.0005520799913241374,0.0818651546820276,0.10528066485626603,0.0,0.0008780556888724535,0.1327590004387459
diego-contento,Diego Contento,Bayern München,Germany,01.05.1990,177.0,74.0,Left Fullback,127.0,79.0,23.0,25.0,7.0,5.0,0.0,0.0,0.25,diego-contento01.05.1990,5.0,0.017365738549029258,0.0,0.0,0.017365738549029258,0.017331625401602834,0.0,0.0,0.017331625401602834
diego-perotti,Diego Perotti,Sevilla FC,Spain,26.07.1988,179.0,77.0,Right Midfielder,185.0,78.0,40.0,67.0,18.0,27.0,0.0,0.0,0.25,diego-perotti26.07.1988,27.0,0.065674046728409,0.0,0.0,0.065674046728409,0.10802533314854668,0.0,0.0,0.10802533314854668
diogo-salomao, Diogo Salomão,Deportivo La Coruña,Spain,14.09.1988,175.0,70.0,,79.0,45.0,11.0,23.0,11.0,6.0,0.0,0.0,0.5,diogo-salomao14.09.1988,6.0,0.01512143624035609,0.0,0.0,0.01512143624035609,0.024049890094588272,0.0,0.0,0.024049890094588272
ekiza, Ekiza,Athletic Bilbao,Spain,06.03.1988,180.0,73.0,Center Back,82.0,35.0,19.0,28.0,0.0,8.0,1.0,0.0,0.125,ekiza06.03.1988,41.0851630073187,0.037067811969364546,0.0025509903047391176,0.0,0.12146774203174783,0.058777610933422535,0.004057222838238234,0.0,0.1930114898935507
eljero-elia,Eljero Elia,Werder Bremen,Germany,13.02.1987,176.0,77.0,Left Winger,296.0,119.0,76.0,101.0,36.0,28.0,1.0,0.0,0.75,eljero-elia13.02.1987,61.0851630073187,0.04030809085991319,0.0004901666660381639,0.0,0.056525334906539784,0.06544941033933971,0.000618998348127575,0.0,0.08592907158840153
evaldo, Evaldo,Deportivo La Coruña,Spain,18.03.1982,183.0,80.0,Left Fullback,210.0,98.0,51.0,61.0,6.0,28.0,1.0,0.0,0.75,evaldo18.03.1982,61.0851630073187,0.05441861180863318,0.004931914589162294,0.0,0.2175918099292409,0.0965362395809823,0.007843964153927251,0.0,0.35605507223723015
fabian-giefer,Fabian Giefer,Fortuna Düsseldorf,Germany,17.05.1990,196.0,93.0,Goalkeeper,136.0,48.0,33.0,55.0,0.0,9.0,0.0,2.0,0.0,fabian-giefer17.05.1990,71.58904971680302,0.023134528049931855,0.0,0.004155903242502729,0.15319154538154495,0.023089082728744968,0.0,0.004147739412349395,0.15289061687468475
gabriel-tamas,Gabriel Tamaş,West Bromwich Albion,England,09.11.1983,188.0,79.0,Center Back,278.0,108.0,66.0,104.0,9.0,59.0,4.0,3.0,0.0,gabriel-tamas09.11.1983,285.2242266044793,0.07624640563394473,0.005311624858415423,0.002745119837066432,0.33788960088871167,0.1097392769623524,0.007037313173933458,0.004724936053618248,0.490434559239806
havard-nordtveit,Håvard Nordtveit,Bor. Mönchengladbach,Germany,21.06.1990,188.0,85.0,Defensive Midfielder,184.0,72.0,46.0,66.0,7.0,17.0,1.0,0.0,0.0,havard-nordtveit21.06.1990,50.0851630073187,0.04227690683732431,0.0009098058449803271,0.0,0.07237798152350974,0.053512034921106504,0.0009080186281089218,0.0,0.08355397924577207
ibai, Ibai,Athletic Bilbao,Spain,11.11.1989,177.0,72.0,Left Winger,102.0,34.0,25.0,43.0,15.0,5.0,0.0,0.0,0.0,ibai11.11.1989,5.0,0.029812151367079546,0.0,0.0,0.029812151367079546,0.038457817393110716,0.0,0.0,0.038457817393110716
igor-martinez, Igor Martínez,Athletic Bilbao,Spain,19.07.1989,170.0,65.0,Attacking Midfielder,77.0,23.0,20.0,34.0,6.0,5.0,0.0,0.0,0.125,igor-martinez19.07.1989,5.0,0.0354153441243037,0.0,0.0,0.0354153441243037,0.05632633833937122,0.0,0.0,0.05632633833937122
inigo-perez, Iñigo Pérez,Athletic Bilbao,Spain,18.01.1988,178.0,74.0,Center Midfielder,84.0,37.0,16.0,31.0,2.0,17.0,0.0,0.0,0.0,inigo-perez18.01.1988,17.0,0.08309274520580873,0.0,0.0,0.08309274520580873,0.12791964938430594,0.0,0.0,0.12791964938430594
iturraspe_2, Iturraspe,Athletic Bilbao,Spain,08.03.1989,187.0,75.0,Defensive Midfielder,176.0,71.0,45.0,60.0,1.0,55.0,1.0,0.0,0.125,iturraspe_208.03.1989,88.0851630073187,0.10086725466474819,0.0010161911928219013,0.0,0.1344881059258624,0.1770178089348858,0.0016162014053421536,0.0,0.23049009588328853
ivan-rakitic,Ivan Rakitić,Sevilla FC,Spain,10.03.1988,184.0,75.0,Attacking Midfielder,390.0,202.0,84.0,104.0,70.0,41.0,2.0,0.0,0.125,ivan-rakitic10.03.1988,107.1703260146374,0.02454223656866289,0.0009355935534996222,0.0,0.05549650179479445,0.03435143754024587,0.0014880148801488012,0.0,0.08358265240728473
jaroslav-drobny,Jaroslav Drobný,Hamburger SV,Germany,18.10.1979,192.0,90.0,Goalkeeper,215.0,82.0,50.0,83.0,0.0,16.0,0.0,0.0,0.25,jaroslav-drobny18.10.1979,16.0,0.025199227477794676,0.0,0.0,0.025199227477794676,0.029105881878391582,0.0,0.0,0.029105881878391582
joel-matip,Joel Matip,FC Schalke 04,Germany,08.08.1991,193.0,89.0,Defensive Midfielder,226.0,114.0,44.0,68.0,26.0,23.0,1.0,1.0,0.625,joel-matip08.08.1991,87.3796878657202,0.028887191303900286,0.0038253200300309206,0.003712382769621864,0.2716257829204674,0.04516632668281397,0.0038178055954579664,0.004050517753199137,0.2982380756556812
jordi-alba, Jordi Alba,FC Barcelona,Spain,21.03.1989,170.0,69.0,Left Fullback,249.0,133.0,56.0,60.0,21.0,57.0,1.0,1.0,0.125,jordi-alba21.03.1989,121.3796878657202,0.07880606307955923,0.0005314563134873162,0.0007086084179830882,0.11856494559400006,0.1211406777232929,0.0008452547579662987,0.001127006343955065,0.18437519721979762
jose-callejon, José Callejón,Real Madrid,Spain,11.02.1987,179.0,73.0,Center Forward,231.0,121.0,51.0,59.0,49.0,24.0,1.0,0.0,0.0,jose-callejon11.02.1987,57.0851630073187,0.03202697965527793,0.0008662613447006371,0.0,0.06068737745163761,0.04858586433229993,0.0013777454602916718,0.0,0.09416879746864323
jose-mari_5, José Mari,Real Zaragoza,Spain,06.12.1987,181.0,65.0,,47.0,16.0,11.0,20.0,3.0,15.0,2.0,0.0,0.25,jose-mari_506.12.1987,81.1703260146374,0.09901192167636426,0.02112552569246479,0.0,0.797953382826861,0.15747352278717588,0.03175056312061669,0.0,1.2079460792069405
julian-baumgartlinger,Julian Baumgartlinger,1. FSV Mainz 05,Germany,02.01.1988,183.0,82.0,Defensive Midfielder,252.0,105.0,67.0,80.0,5.0,49.0,4.0,1.0,0.25,julian-baumgartlinger02.01.1988,212.6351768876763,0.08060729843453499,0.007058396196847124,0.0015807418555007352,0.36360405246914396,0.1045390215228747,0.007631843149294095,0.0025140910749766833,0.4357170818057017
julian-draxler,Julian Draxler,FC Schalke 04,Germany,20.09.1993,185.0,74.0,Attacking Midfielder,174.0,95.0,31.0,48.0,39.0,19.0,0.0,0.0,0.0,julian-draxler20.09.1993,19.0,0.03784517015476726,0.0,0.0,0.03784517015476726,0.04788963423082452,0.0,0.0,0.04788963423082452
klaas-jan-huntelaar,Klaas-Jan Huntelaar,FC Schalke 04,Germany,12.08.1983,186.0,78.0,Center Forward,449.0,249.0,86.0,114.0,277.0,43.0,2.0,2.0,0.125,klaas-jan-huntelaar12.08.1983,171.7593757314404,0.033131980692653155,0.0009457744886610664,0.0016585345603388967,0.11632613484521163,0.04664789742523637,0.0009439166152125657,0.002254959388310171,0.14844541513701914
lafita, Lafita,Getafe CF,Spain,07.08.1984,188.0,75.0,Right Midfielder,264.0,83.0,69.0,112.0,34.0,42.0,0.0,1.0,0.125,lafita07.08.1984,73.2945248584015,0.038425804405850014,0.0,0.000684988137383652,0.05986218269891282,0.06111432525770954,0.0,0.0010894394658232294,0.09520781570263824
lars-bender,Lars Bender,Bayer Leverkusen,Germany,27.04.1989,184.0,77.0,Defensive Midfielder,277.0,128.0,65.0,84.0,26.0,32.0,1.0,0.0,0.0,lars-bender27.04.1989,65.0851630073187,0.054304020348493756,0.0005464742900044172,0.0,0.07238421131259865,0.06647069208336845,0.000545400799351138,0.0,0.08451536643422276
luka-modric,Luka Modrić,Real Madrid,Spain,09.09.1985,174.0,65.0,Attacking Midfielder,352.0,189.0,80.0,83.0,34.0,41.0,0.0,0.0,0.0,luka-modric09.09.1985,41.0,0.036717123070912516,0.0,0.0,0.036717123070912516,0.05566673089015636,0.0,0.0,0.05566673089015636
